OBJID,RA,DEC,REDSHIFT,REDSHIFT_ERR,LOG_MASS,SFR,UMAG,GMAG,RMAG,IMAG,ZMAG,U_ABSMAG,G_ABSMAG,R_ABSMAG,I_ABSMAG,Z_ABSMAG,PETRO_R50,V_DISP,V_DISP_ERR,D4000,D4000_ERR,OII_FLUX,OII_FLUX_ERR,OIII_FLUX,OIII_FLUX_ERR,HBETA_FLUX,HBETA_FLUX_ERR,HALPHA_FLUX,HALPHA_FLUX_ERR,HDELTA_FLUX,HDELTA_FLUX_ERR,NII_FLUX,NII_FLUX_ERR,NaD_ABS_FLUX,LUMINOSITY_DISTANCE
587725074458345628,146.36500,-0.34351500,0.052483900,5.8802100e-06,10.395600,1.70804,17.477000,16.115600,15.465600,15.112400,14.895800,-18.255500,-19.651500,-20.343400,-20.694600,-20.907900,2.1846200,94.046500,9.8106000,1.3658300,0.026639200,250.01500,12.827300,145.17600,4.6485200,218.43700,4.9128300,1031.9500,8.5541000,48.7082,5.94467,284.63100,4.7130300,1.6869200,7.20526e+26
587725075531628671,145.34100,0.54730700,0.097904900,1.1337500e-05,10.691200,3.73048,17.285300,16.097200,15.539000,15.298800,15.098100,-19.881700,-21.097900,-21.694900,-21.931800,-22.128500,2.7297200,93.181700,11.601100,1.3804100,0.031870900,19.660300,4.3985000,18.597700,2.9371800,33.715200,2.9518500,174.81200,3.7924100,11.0461,3.67139,72.382200,3.1107600,2.0110400,1.38714e+27
587725084651684006,148.03300,-1.1428000,0.083390800,1.7377200e-05,10.450200,3.17558,18.179400,16.472100,15.845800,15.573200,15.332400,-18.739300,-20.409600,-21.042500,-21.298500,-21.527400,1.7239600,141.79200,10.590600,1.4168600,0.019312500,36.136500,9.0051200,52.731200,3.8460200,22.346100,3.3205400,136.48100,3.9405400,1.18828,4.01105,149.61100,3.8366000,2.3184600,1.16992e+27
587725074458804439,147.47000,-0.35133900,0.21523400,2.8013400e-05,10.916600,1.41086,18.519600,17.036100,16.443100,16.318400,16.046800,-20.614600,-22.073900,-22.679700,-22.790300,-23.051400,1.1964800,145.65200,11.849900,1.4718200,0.019009600,-0.93959100,2.1427500,-2.4199100,7.6046700,-5.3936900,3.7263900,7.8134000,4.4862200,-5.68125,3.55066,5.6133400,1.8839500,2.1473600,3.27959e+27
588848900972216585,147.64300,0.78011300,0.080813600,1.0669100e-05,10.570000,2.90068,17.654600,16.509700,15.878900,15.560300,15.314700,-19.192400,-20.300100,-20.937500,-21.239300,-21.473100,2.7946100,82.289900,11.751200,1.3741700,0.026824200,12.620700,3.7361400,19.169500,2.2936800,34.715400,2.2198300,190.46000,3.0899500,8.56573,2.55702,69.012700,2.2676500,1.7002100,1.13175e+27
587728948510457943,149.45600,-0.21093200,0.032943200,9.2513200e-06,10.104000,2.79701,16.617100,15.075200,14.455200,14.197800,13.973100,-18.221500,-19.717500,-20.340000,-20.579100,-20.791200,2.0123500,97.938000,5.2982100,1.2917200,0.0076945200,201.60200,14.232400,76.523400,5.4756300,41.241300,4.1354200,256.51000,6.4969100,-3.99339,4.45131,286.97200,6.6468700,2.3253500,4.45880e+26
587728949049098430,153.56600,0.075081300,0.10288400,1.3738100e-05,10.691700,1.59498,18.567300,17.108000,16.359800,16.007900,15.678100,-18.851100,-20.264400,-21.014900,-21.348500,-21.665700,1.9617600,145.28300,15.027800,1.4585800,0.037777800,32.028300,3.9171700,26.606100,2.7284900,26.859300,2.5031100,120.01400,4.1437200,2.69510,2.42678,59.334000,2.6959000,3.4540300,1.46255e+27
587725084654633072,154.67600,-1.2452800,0.095017300,1.7138100e-05,10.548400,1.30675,18.498700,16.838500,16.180800,15.899800,15.572800,-18.715000,-20.341400,-21.007200,-21.272200,-21.587700,2.3294400,128.90800,14.064100,1.4361700,0.039089600,23.908700,6.4074400,10.177200,2.8476000,17.640000,2.6639400,80.606000,2.8549700,0.264836,3.11551,47.515700,2.6021500,2.3207900,1.34361e+27
588848901511839870,153.83200,1.0615600,0.21581300,2.0570100e-05,10.962600,5.07040,17.779800,16.521700,16.009700,15.940500,15.712800,-21.398600,-22.610800,-23.125300,-23.176200,-23.391300,1.0549400,179.59600,10.571800,1.3766700,0.010540600,2.4435500,12.233200,-1.2313500,5.3331900,1.9445900,3.1710200,10.884700,3.9377600,-7.00814,2.84273,13.519400,6.6616200,2.0472200,3.28950e+27
587728307485212817,153.65700,1.1574400,0.14408200,1.6934100e-05,10.776900,1.26879,17.650800,16.206600,15.637600,15.570900,15.302100,-20.553300,-21.953900,-22.526300,-22.575100,-22.831500,1.3297200,179.23100,7.7926700,1.4586500,0.010797600,3.8876900,7.1125300,10.416700,4.9432200,-1.6585200,3.8918300,14.425300,4.6072600,-5.62491,4.07636,24.858900,5.1151000,2.2727300,2.10365e+27
588848899365797997,157.08300,-0.58656500,0.10907600,9.4991900e-06,10.554100,4.11289,18.441900,17.197600,16.616000,16.338400,16.064700,-19.094100,-20.303300,-20.892400,-21.153800,-21.415800,1.5855300,140.52400,15.741800,1.3768700,0.036465600,10.385300,5.9947900,65.486800,3.2753100,58.372400,2.9576000,276.14500,5.1988900,9.24129,3.17871,157.94300,3.6752400,2.3287400,1.55697e+27
588848898828206255,155.53800,-0.99364100,0.16939000,1.7129200e-05,11.393800,56.5322,18.363900,16.720900,16.064900,15.767800,15.448400,-20.213800,-21.820200,-22.483000,-22.763400,-23.071100,2.4662300,156.97200,13.785200,1.3730000,0.031767000,25.449900,5.6900300,26.067300,3.6707400,39.214600,3.7610900,398.54300,5.1214400,6.27980,2.76998,202.93700,3.8912000,6.2424300,2.51221e+27
587728307486589067,156.85400,1.2417600,0.022064600,7.2862300e-06,10.267900,2.35134,16.011600,14.515200,13.862100,13.531500,13.298500,-17.933400,-19.387500,-20.044700,-20.357700,-20.578400,3.7229800,111.06000,6.0817400,1.4112100,0.014443900,0.0000000,-0.76927400,84.289700,4.7496400,117.35100,4.3752300,1074.8000,10.787700,12.3669,3.76330,682.43500,8.5228400,4.0835500,2.96235e+26
588848899366977698,159.88700,-0.57197400,0.22665700,1.0626700e-05,10.957700,1.94863,18.618000,17.119700,16.540300,16.370700,16.143500,-20.668500,-22.128300,-22.713300,-22.865900,-23.081200,1.0357300,850.00000,-3.0000000,1.3465000,0.0098395700,-84.300700,7.4738600,436.04300,3.9643700,30.534400,2.4761100,0.0000000,-0.75087700,-25.3493,2.06481,14894.300,2090.9800,1.0959700,3.47610e+27
587728947978108977,159.81500,-0.65471600,0.077040300,1.0520300e-05,10.520100,4.56324,16.870300,15.523100,14.979400,14.808400,14.578600,-19.869000,-21.178000,-21.727700,-21.881800,-22.099700,1.7459900,131.37500,6.4206300,1.2472100,0.0054467600,369.88000,8.0978900,1184.5900,8.8279800,265.16200,4.2823500,1288.9100,8.4116400,46.4399,3.56679,740.05800,5.7752900,1.9611000,1.07610e+27
587728947977912573,159.31500,-0.68561200,0.13545600,1.6043000e-05,10.424600,1.35521,18.640800,17.110400,16.510000,16.408300,16.401500,-19.393000,-20.893800,-21.504300,-21.590800,-21.586600,2.5865500,88.170000,12.139900,1.4870800,0.034028100,9.2039400,2.2990600,2.7685800,1.7497800,9.7458100,1.3713700,51.830000,1.5342800,1.31677,1.42238,26.657600,1.7838200,1.1653900,1.96693e+27
587728949589049485,160.62700,0.57833500,0.10000400,1.2891300e-05,10.528000,2.03764,17.627400,16.109100,15.563200,15.467600,15.178000,-19.708400,-21.190700,-21.743800,-21.822900,-22.100800,1.0837300,121.87400,5.5320400,1.2876600,0.0058698500,37.429100,5.1426600,33.258100,3.3787400,7.6420100,3.2853200,82.061300,4.1507600,-9.02290,3.38949,189.41300,4.8782700,0.61583000,1.41888e+27
587728950126444711,161.73900,0.89287100,0.15096100,1.3494500e-05,11.068400,2.97342,17.748400,16.244900,15.670500,15.506800,15.232600,-20.562900,-22.024900,-22.603700,-22.749900,-23.011900,1.6660200,189.19100,9.6061900,1.3794800,0.011842500,40.476900,6.3070000,64.401600,4.3531200,12.801800,3.4795000,244.89300,5.4286300,-13.8989,3.27061,305.07400,5.5177000,3.9435000,2.21361e+27
588848899905749145,164.16300,-0.054573700,0.082910100,7.6349700e-06,10.930900,13.4661,17.909000,16.347500,15.692200,15.414600,15.162900,-19.006200,-20.525000,-21.184200,-21.444000,-21.683300,2.8238800,106.25200,11.235900,1.3926000,0.027542700,23.123500,4.0649100,15.944600,2.0913700,41.446800,2.0075700,385.75000,3.8057400,6.11722,2.22384,183.52300,2.7250100,5.0841500,1.16279e+27
588848898831483057,163.03600,-0.96540500,0.12858100,1.5315200e-05,10.384500,2.95226,18.403500,16.965600,16.417800,16.292900,16.019400,-19.516800,-20.920000,-21.475500,-21.584100,-21.846000,1.2617400,101.59200,11.660600,1.3024100,0.013692000,22.218200,3.6625000,16.366800,2.4203900,20.343700,2.1385200,92.957800,2.8880000,7.82977,2.23706,70.754800,2.4117200,1.6682500,1.85889e+27
588848898833580220,167.75300,-0.89300900,0.090427100,1.1408800e-05,11.401700,17.9699,16.411300,15.026800,14.342900,13.992800,13.734700,-20.704700,-22.045700,-22.733200,-23.065400,-23.311100,3.6379400,321.34000,-50.000000,1.2759700,0.010587000,288.95900,27.007300,1853.2700,14.990100,313.39000,6.8905300,1562.6200,17.887100,56.8124,5.45265,1858.6000,16.408700,3.9414300,1.27474e+27
588848900981063899,167.78400,0.68022000,0.18413800,3.0889900e-05,10.658700,3.68640,17.877900,16.577100,16.097100,16.046000,15.771700,-20.907100,-22.167300,-22.652200,-22.686000,-22.948200,2.2474500,101.76000,12.272700,1.2648800,0.014735700,11.071200,3.4346500,8.5345900,2.6843400,1.1699700,2.1191300,11.082500,2.5929200,-0.724198,2.09664,17.431700,4.3438600,0.91809400,2.75529e+27
587748930308997335,167.71200,0.92527700,0.15182400,2.5453800e-05,10.997000,5.40158,17.783400,16.404300,15.816000,15.590700,15.246800,-20.547200,-21.881200,-22.472200,-22.679400,-23.010800,1.4408600,199.77900,13.393800,1.2974800,0.013167700,17.848200,5.6294400,13.679000,4.0179500,-23.608500,5.7172700,27.442200,6.6100600,-28.9744,5.67810,50.695400,4.5636800,2.8699800,2.22746e+27
587748928162562186,170.02400,-0.71435700,0.10429100,1.1088800e-05,10.485900,2.68227,18.659000,17.005500,16.395700,16.151900,15.833500,-18.785600,-20.396500,-21.010300,-21.236300,-21.542300,1.3393800,106.28800,16.068000,1.3869400,0.035610900,33.300300,6.1543100,24.262600,3.6419100,52.841100,3.7486500,230.68600,6.4441000,8.70070,3.99653,133.30900,4.5076700,2.0896300,1.48395e+27
588848900981325982,168.38800,0.83371300,0.15229800,3.7154200e-05,10.471300,0.966615,18.474200,17.033300,16.448600,16.360300,16.104800,-19.864600,-21.259900,-21.847000,-21.917100,-22.160000,0.91381200,120.58700,18.790400,1.4036500,0.026324300,10.159600,5.6709600,15.113700,5.3386500,5.7647500,4.1343800,11.109100,4.0531200,-4.13730,3.83618,30.224200,4.4456000,1.7893400,2.23508e+27
587748929236173008,169.73200,0.089849600,0.019245300,1.0364500e-05,9.1437700,0.247334,16.489900,15.330500,14.895600,14.709900,14.575800,-17.155900,-18.271600,-18.710000,-18.877800,-18.999500,5.7191500,46.470300,21.307300,1.2501600,0.026328400,0.0000000,-0.70185400,36.808900,2.4162400,45.125100,2.5358400,136.56000,2.6624900,7.90488,2.64207,33.111400,1.7414400,0.56174800,2.57837e+26
587748928698843262,168.62100,-0.41569200,0.082432100,1.1251100e-05,10.278600,0.783389,18.624800,17.152900,16.517700,16.212500,15.827700,-18.278900,-19.707000,-20.345500,-20.632800,-21.005100,2.0022100,82.208200,13.499000,1.4403000,0.038177200,5.3584400,3.4683500,4.7021100,1.8075700,23.537400,1.8094200,99.599500,2.1021000,1.89510,2.57630,33.955000,1.6775800,1.9266200,1.15571e+27
588848899370778819,168.50000,-0.47968500,0.10835400,1.7706400e-05,10.452600,2.41708,18.002100,16.965600,16.423300,16.182000,15.970600,-19.533900,-20.526300,-21.071800,-21.295000,-21.494000,2.4303600,90.522800,17.724800,1.3135500,0.030612600,24.249000,3.4925100,9.4735000,2.0378400,25.352500,2.0565800,105.58800,4.8475700,8.16856,2.66827,40.998800,2.1719700,1.9993800,1.54592e+27
588848899370582065,168.05300,-0.60788700,0.12196200,1.6635400e-05,10.884800,2.62029,17.429600,16.005000,15.426600,15.242100,14.950500,-20.380700,-21.762400,-22.344500,-22.511200,-22.790500,1.4107000,175.43400,7.8974100,1.4000400,0.010387700,-0.56037800,5.5248300,15.597000,4.3009700,7.4236200,3.7995800,28.344500,5.4143400,-4.58999,4.63059,52.298800,4.8032600,3.0920200,1.75567e+27
588848901517934883,167.85000,1.0514500,0.097382900,9.8142700e-06,10.656500,8.62234,17.931700,16.570500,15.949400,15.663400,15.472300,-19.356600,-20.673600,-21.297900,-21.565900,-21.744500,1.9056300,128.68900,11.294900,1.4473400,0.022244900,8.3065800,3.7420100,14.405400,2.6840100,40.509400,2.6327500,206.93300,3.5268000,9.74317,4.10239,78.657000,2.8321600,3.1105400,1.37926e+27
588848900981522650,168.85800,0.63545400,0.076857400,2.4938600e-05,10.053400,0.304695,18.559100,17.052600,16.428600,16.224600,15.973000,-18.182800,-19.646400,-20.274100,-20.460300,-20.699600,2.1688600,71.215500,13.433900,1.4192000,0.028093100,18.567600,3.6514300,20.649800,2.2277800,10.610600,1.6766400,35.024100,1.7645300,8.31383,3.23503,37.247900,1.8321700,0.69891400,1.07341e+27
588848900445241621,170.20500,0.39019300,0.024493900,1.1704900e-05,10.131200,0.140274,16.185900,14.510200,13.860300,13.536900,13.293800,-17.991600,-19.623900,-20.277500,-20.583000,-20.813700,4.1650000,131.14400,7.4287700,1.4496300,0.015009200,49337.700,25481.700,38.760600,4.3464000,13.866000,4.4959100,167.23300,5.9109800,-4.44660,4.42823,201.55200,5.3167100,5.0167700,3.29448e+26
587748929773240371,170.20400,0.45927000,0.024459500,9.5236700e-06,9.6380100,0.160570,16.271600,14.916700,14.430800,14.264400,14.031200,-17.902200,-19.214200,-19.703800,-19.852400,-20.073200,1.4527700,69.846900,4.1261900,1.4447600,0.0078433400,0.0000000,-0.66386100,35.517600,5.0005800,9.5303900,3.1346100,35.133100,2.9290400,6.33403,4.23503,26.225600,4.2029900,1.6199400,3.28977e+26
588848900982309071,170.61800,0.82118400,0.10256500,1.5080600e-05,10.473600,1.08985,18.121900,16.798600,16.196600,15.941500,15.753800,-19.287200,-20.565900,-21.170800,-21.407900,-21.583100,2.9240100,84.649400,12.445600,1.3885200,0.034019400,9.5603800,2.6579900,4.2863400,1.7078700,15.744500,1.5917900,62.384100,2.1882800,2.05867,1.66553,34.226900,1.7338200,1.8620900,1.45771e+27
588848900982702207,171.48000,0.83298800,0.18061000,1.5230800e-05,10.775700,2.06272,18.152200,16.737800,16.216100,16.171300,15.934500,-20.595100,-21.963400,-22.487400,-22.513800,-22.738000,0.96961700,153.09500,8.5621800,1.3765500,0.0097303000,2.1411100,2.7324400,8.1694100,2.5211400,-1.1235700,2.0417700,27.049200,3.7715700,-1.55715,1.98569,30.575500,2.7498900,2.7192200,2.69681e+27
587748928163676316,172.60800,-0.83285900,0.10500300,1.3654900e-05,10.402800,1.76677,17.958100,16.829400,16.227400,15.996800,15.834500,-19.508900,-20.590600,-21.194500,-21.406700,-21.556400,2.5833800,73.746100,12.890400,1.3871600,0.031242800,12.970300,2.8424100,23.828900,2.0289400,19.495100,1.7802300,89.515200,2.3361500,5.17272,1.90166,43.344700,2.7365400,1.3764100,1.49479e+27
587748929774289010,172.54500,0.54212000,0.12770100,2.1868700e-05,10.573600,1.37508,18.281200,16.627200,16.046300,15.887500,15.633500,-19.642500,-21.249900,-21.833000,-21.973400,-22.214700,1.7207200,109.90800,10.019600,1.3909500,0.015066800,17.430600,2.5329100,11.760500,2.1291000,13.026700,1.8470200,42.434600,2.4167400,1.21189,1.83637,29.186900,2.0378300,1.1696200,1.84512e+27
588848899373137979,173.89800,-0.58492200,0.13224000,7.7716600e-06,10.802300,7.47483,17.818600,16.499600,15.908600,15.653800,15.364100,-20.188600,-21.459800,-22.052500,-22.288800,-22.565900,1.0640200,144.37100,8.8815900,1.3632200,0.013074600,85.288600,5.1594000,146.34900,4.0889900,97.335400,3.2822700,437.97500,4.7246600,13.3281,2.99779,351.42000,3.9857700,1.8127600,1.91629e+27
587748928163872915,173.02800,-0.74543400,0.10407100,8.7175400e-06,10.461900,4.22706,18.066500,16.817400,16.268700,16.055400,15.825100,-19.379900,-20.581900,-21.132500,-21.327400,-21.545000,1.4914200,70.954800,16.255400,1.2733900,0.028391800,59.590100,7.7404800,55.533900,3.4492800,84.589700,3.3146100,379.60400,5.1244500,21.2564,3.86667,243.83500,3.5284900,1.3903200,1.48060e+27
587748930311749807,173.93600,1.0139600,0.12831900,2.5179000e-05,10.960100,8.96781,18.023200,16.695600,16.003200,15.658800,15.329600,-19.913000,-21.193000,-21.887100,-22.213100,-22.529700,2.1480200,148.91300,13.763600,1.4322200,0.029246700,13.542600,3.6106000,31.361300,2.7970900,35.064900,2.7264900,194.40000,4.6546100,6.32971,2.57485,108.42900,3.3656300,1.9181700,1.85479e+27
587748927626870880,172.71400,-1.1077500,0.048010900,7.8812100e-06,10.231100,1.30670,17.138400,15.807500,15.222200,14.987500,14.675200,-18.543200,-19.827300,-20.414600,-20.630900,-20.930600,3.9288300,108.48000,13.437600,1.4404200,0.031457700,42.929900,3.9757700,43.296100,1.9731900,59.368700,1.9627900,330.81600,4.0055000,12.0208,4.71565,90.928300,2.1941100,1.4691300,6.57001e+26
587722982812680345,177.41100,-0.35283200,0.084999900,1.4458800e-05,10.972300,2.73068,17.356800,15.638200,14.974300,14.685000,14.376900,-19.622700,-21.293600,-21.959100,-22.230000,-22.525400,2.3963400,268.10300,11.765700,1.3773800,0.013901700,44.837900,7.2220100,22.358400,3.8743100,8.7462800,6.1011100,310.81200,11.866500,-25.4622,6.38678,206.26200,7.8469100,4.8998500,1.19381e+27
588848901521145950,175.07700,1.0761100,0.076958600,9.2120500e-06,11.049000,9.60979,18.261300,16.331600,15.500700,15.062100,14.714000,-18.490400,-20.372300,-21.204700,-21.624900,-21.960400,2.5389200,139.18400,14.129400,1.3809400,0.046822200,18.234100,6.7285600,12.992900,3.1486700,32.603300,3.1195000,388.46900,5.7934000,-3.77364,3.35570,231.73100,4.7330300,7.4409400,1.07490e+27
587748929238794385,175.70200,0.20431800,0.10764600,1.1710200e-05,10.800600,2.13234,18.205600,16.580100,15.901200,15.596900,15.328900,-19.318700,-20.897600,-21.578500,-21.864500,-22.119800,1.1065400,154.98700,7.6575800,1.4068900,0.015980500,63.568900,5.5000800,505.84300,6.5531600,57.146200,3.2441600,258.48600,5.2531700,13.0209,2.90671,306.15800,5.0284500,4.2729800,1.53510e+27
588848898837709016,177.28300,-0.95126900,0.26473000,5.1036500e-05,11.497600,15.2840,18.196100,16.788100,16.143400,15.858200,15.578600,-21.486600,-22.847200,-23.493600,-23.760500,-24.027400,1.3863000,333.27800,35.346700,1.4237500,0.022654200,-5.7958200,33.289200,74.015700,5.7401800,28.489900,5.5238900,198.82000,22.270700,-1.20787,5.38388,404.32400,18.158600,1.8043600,4.14575e+27
588848898838167722,178.32200,-1.0226000,0.18001400,2.8150300e-05,10.996100,3.29363,18.277500,16.812000,16.186300,15.967700,15.642500,-20.463700,-21.881500,-22.508700,-22.708900,-23.021500,1.8899700,163.59200,15.081100,1.3896600,0.021613000,15.968000,6.0380600,22.822500,3.6898200,24.669300,3.2639100,146.97300,5.6630500,14.3658,5.10465,95.806300,5.4726000,3.0992800,2.68695e+27
587722981739003994,177.50600,-1.1269800,0.16921000,3.2007700e-05,10.516900,2.54614,18.408000,17.012800,16.529600,16.507200,16.263100,-20.184600,-21.532100,-22.016900,-22.020700,-22.252200,1.7654300,110.57900,22.645500,1.2594300,0.023663200,-3.0990300,4.5865900,12.902800,3.2548800,1.6669000,3.0816500,28.356100,2.6368000,3.55151,2.69963,25.172300,2.5401300,1.1719200,2.50926e+27
588848898837774443,177.32900,-1.0146900,0.10615500,1.4139900e-05,10.466500,0.440360,18.798400,17.234100,16.549700,16.255900,15.961400,-18.694500,-20.211300,-20.897300,-21.172600,-21.454400,1.8180800,79.711100,11.558800,1.4526200,0.031850900,12.461700,3.4929100,10.604000,1.9599300,18.078100,1.7954700,82.940500,2.3507700,4.10095,3.06313,52.702000,3.2208100,1.8542400,1.51234e+27
587748930313650333,178.30000,0.84187200,0.28341500,3.7113900e-05,11.180700,3.16562,18.816600,17.092100,16.507600,16.268200,16.131800,-21.035100,-22.712700,-23.298800,-23.519700,-23.643500,1.1990000,208.03400,12.390200,1.4091800,0.016428600,21.484900,7.5324600,2.3185400,2.1776700,3.8773600,3.6590400,17.167400,8.7653500,-3.71764,5.23009,14.191800,6.1016800,4.0003600,4.48243e+27
588848899913416884,181.68200,-0.031005500,0.11574900,1.0168700e-05,10.559400,3.36386,17.995200,16.879200,16.331000,16.128300,15.934400,-19.699800,-20.767700,-21.317500,-21.501700,-21.683000,1.5588600,130.21700,16.110500,1.3289100,0.027054600,17.081100,4.8540200,22.071300,3.3845900,72.976600,3.4384400,297.73600,6.9533200,12.0164,3.18289,103.84100,4.3724300,2.8806400,1.65949e+27
588848900986962080,181.31300,0.67975000,0.077889100,8.5233900e-06,9.9840800,1.32406,17.320000,16.143500,15.762400,15.697900,15.472800,-19.459100,-20.587900,-20.970800,-21.016700,-21.229200,3.1711100,0.0000000,30.961600,1.2776800,0.022240400,33.986100,3.5949800,42.984100,2.7450400,33.207500,2.5307200,111.37100,2.5765500,13.5128,2.54348,18.564500,1.6725700,1.5402700,1.08860e+27
588848901524095093,181.82700,1.1034300,0.11244800,1.4496500e-05,10.774500,5.82910,18.055800,16.752000,16.092500,15.767400,15.470000,-19.570900,-20.827500,-21.488900,-21.795500,-22.080300,2.1325100,135.00000,14.036000,1.3899700,0.036823700,20.450900,5.4586200,43.199300,4.0221300,34.845100,3.4140800,179.89500,4.5881800,2.30636,3.25720,81.076400,4.2666400,2.7329800,1.60868e+27
587722983888650379,182.52500,0.44456200,0.12799700,1.4198900e-05,11.262800,46.9964,18.203400,16.426900,15.734400,15.405700,15.070400,-19.725300,-21.455600,-22.150300,-22.460700,-22.783400,2.7477700,126.32600,12.684000,1.3813800,0.031973000,36.483700,5.9844100,27.256700,3.7791300,74.035400,3.8951500,600.51800,7.1938200,6.25171,3.55106,250.72600,4.9919500,6.1817400,1.84975e+27
587722982278561915,183.71000,-0.73750200,0.081816000,7.6554900e-06,10.401800,1.50844,18.639500,17.208700,16.474800,16.092500,15.732000,-18.252100,-19.635500,-20.371000,-20.734800,-21.082800,1.8783000,108.40900,11.720900,1.3515400,0.031759800,23.619600,4.4654400,11.527400,2.0256200,37.863200,2.1170900,184.16900,2.6455100,0.945048,2.49464,90.505200,2.1085000,3.0904800,1.14658e+27
587748929778745508,182.81400,0.42889900,0.097409900,6.6203200e-06,10.140200,1.35166,18.035100,16.987100,16.516500,16.322700,16.116300,-19.257700,-20.258800,-20.731400,-20.906900,-21.100500,1.9885700,73.358700,14.266700,1.2495700,0.021615500,45.953900,3.3547100,24.135400,1.8934800,39.801800,1.8619000,151.15700,2.1584200,7.68440,1.94122,48.305200,1.6099300,1.3981000,1.37967e+27
587722983353090077,185.48500,0.16339500,0.10621600,1.0643800e-05,10.635500,2.03720,17.228700,15.751500,15.213500,15.207700,14.921100,-20.264500,-21.695100,-22.235200,-22.222600,-22.496600,1.1380600,185.56600,6.4519000,1.3334300,0.0059571500,33.244600,4.7272700,45.517700,4.3267600,2.4228500,3.1839000,60.128500,4.5143300,-8.50941,3.22622,117.67200,4.8856500,2.8155400,1.51327e+27
587722982816809007,186.82700,-0.40792400,0.11404700,1.9628800e-05,10.501500,1.00153,17.928700,16.494300,15.907500,15.844500,15.584100,-19.731300,-21.118200,-21.706600,-21.751100,-21.999000,1.3844400,122.47400,8.5128100,1.3804200,0.013527800,4.2503500,6.5007900,58.073300,16.365200,1.8132500,3.0644000,16.049100,5.6605900,1.29306,3.34632,21.731300,3.7733600,2.3457600,1.63327e+27
587722982817792121,189.06700,-0.38618500,0.090368400,2.5071400e-05,10.352700,0.555755,18.553100,16.836100,16.222000,16.022300,15.737900,-18.567200,-20.236600,-20.852400,-21.033600,-21.305400,1.4708800,96.511800,13.408500,1.3973300,0.024180500,58.134100,7.5048200,12.943600,3.3829600,1.0402800,2.4000100,34.603600,2.5558600,-8.73295,2.96012,36.736600,2.7855800,2.2910900,1.27386e+27
588848898843803822,191.20500,-0.98655600,0.088233000,7.1547900e-06,10.710100,5.61646,18.261500,16.716200,15.997100,15.652300,15.400900,-18.800900,-20.300800,-21.022500,-21.349200,-21.588100,2.3330800,124.51900,14.592600,1.3544500,0.031178700,8.8483800,5.8862600,6.5549100,2.9655100,55.857700,3.0012700,342.78700,4.1884000,15.2126,3.13792,164.90700,3.2772700,5.0338900,1.24195e+27
588848901528289426,191.45000,1.2134100,0.076962600,6.9153200e-06,10.273700,1.98429,17.809000,16.603700,16.053600,15.809500,15.550600,-18.943100,-20.100200,-20.651800,-20.877400,-21.123800,2.3723500,143.55100,20.439900,1.3095800,0.028496500,28.984600,4.4457800,20.834900,2.6813500,54.006400,2.5469500,268.29300,3.5749600,5.37575,2.71583,83.020600,2.3846300,1.1737100,1.07496e+27
587722982282952949,193.78700,-0.71763900,0.077024200,7.9483800e-06,10.454800,11.4360,17.617400,16.261100,15.631000,15.342200,15.077500,-19.136100,-20.444800,-21.076600,-21.347000,-21.599000,1.8618100,120.96300,11.019900,1.3227600,0.017543900,87.250000,6.4845000,48.549200,3.2855200,175.04200,3.9117500,955.04700,8.1869600,33.4742,3.57085,476.24500,5.1978600,2.6487400,1.07587e+27
588848900991942796,192.60000,0.76222900,0.097373400,1.0468600e-05,10.237800,1.28279,18.337900,17.132800,16.575400,16.296200,15.970800,-18.955000,-20.112300,-20.671300,-20.932000,-21.244800,2.0444600,87.274500,15.100700,1.3046400,0.028962800,12.703500,2.8646100,6.4611500,1.8476300,26.731600,1.8870100,105.62200,2.3376600,5.36195,2.10497,36.866000,1.8240800,0.90023900,1.37912e+27
588848899918463151,193.25100,-0.12850100,0.19888100,2.5499900e-05,10.981900,2.95761,18.633600,17.157200,16.578400,16.407900,16.211100,-20.347200,-21.777000,-22.357700,-22.509900,-22.694000,2.0291500,159.86000,20.194200,1.4110800,0.028686900,23.346300,4.1684500,21.422400,2.7263400,17.002100,2.9932600,88.547100,4.0615500,3.37603,2.22818,72.004600,3.6289700,1.5384600,3.00191e+27
587722984430370947,193.54900,1.0348100,0.099060200,9.9917300e-06,10.679100,2.81001,17.506700,16.267700,15.711500,15.458600,15.183300,-19.826100,-21.017200,-21.574900,-21.809300,-22.072000,3.2493400,131.26600,17.157700,1.4142300,0.030303300,23.272800,3.4078300,11.845300,2.3930600,39.886100,2.4934400,172.87200,3.4272100,13.9379,2.35526,56.539000,2.7608200,2.4001600,1.40460e+27
588848899382771903,195.92900,-0.47111800,0.065644200,9.0762000e-06,10.146800,2.12840,18.635200,17.183400,16.475800,16.124000,15.838200,-17.753900,-19.158000,-19.867300,-20.200600,-20.473800,1.6507200,101.57700,13.797700,1.3875100,0.035983500,23.589800,5.7816100,15.795700,2.3291600,34.783300,2.2541800,228.12200,3.6392800,5.38990,2.53591,102.03900,2.7766600,2.6586700,9.09660e+26
588848901530714248,196.90700,1.1720400,0.21729000,3.4478500e-05,11.344400,6.88755,18.169100,16.558200,15.908700,15.662000,15.318800,-21.027300,-22.591400,-23.242700,-23.471000,-23.801600,1.8644000,219.45200,14.198700,1.4769700,0.018903400,21.361100,6.4377100,6.1929800,3.1635500,-21.217500,5.9801400,43.457000,8.5605500,-29.2629,5.41755,7.8981800,4.6926400,3.5942800,3.31481e+27
