OBJID,RA,DEC,REDSHIFT,REDSHIFT_ERR,LOG_MASS,SFR,UMAG,GMAG,RMAG,IMAG,ZMAG,U_ABSMAG,G_ABSMAG,R_ABSMAG,I_ABSMAG,Z_ABSMAG,PETRO_R50,V_DISP,V_DISP_ERR,D4000,D4000_ERR,OII_FLUX,OII_FLUX_ERR,OIII_FLUX,OIII_FLUX_ERR,HBETA_FLUX,HBETA_FLUX_ERR,HALPHA_FLUX,HALPHA_FLUX_ERR,HDELTA_FLUX,HDELTA_FLUX_ERR,NII_FLUX,NII_FLUX_ERR,NaD_ABS_FLUX,LUMINOSITY_DISTANCE
587741603109798095,195.28069,28.121569,0.15208828,1.10316e-05,10.632024,7.80568,17.969000,17.006900,16.519600,16.334500,16.135300,-20.368800,-21.282400,-21.771200,-21.937900,-22.124600,1.9813900,143.784,13.5119,1.32941,0.0241493,23.8142,3.11285,10.4167,2.23894,45.8190,2.18764,201.760,3.24604,10.7723,2.16914,81.6535,2.47102,2.44558,2.23171e+27
588297865247326479,123.42235,28.364918,0.048084565,8.76000e-06,9.5783663,0.331106,18.125500,16.786900,16.249000,16.081900,15.657300,-17.557300,-18.850700,-19.391300,-19.540300,-19.952300,3.1159600,70.6419,20.0533,1.26088,0.0422884,42.0444,3.96729,22.2945,2.06656,37.0397,2.14450,121.341,2.61037,12.1153,2.26929,27.8734,1.71983,0.764224,6.58044e+26
587738371672637712,126.62994,23.427912,0.055134673,2.07619e-05,10.077091,0.461533,17.640200,16.246000,15.662400,15.456100,15.238500,-18.347500,-19.698600,-20.285800,-20.474300,-20.679500,4.0760700,63.5534,17.1440,1.46538,0.0490595,18.7852,3.60777,11.8266,1.76059,17.5992,1.72907,53.9431,2.37245,6.61392,1.93046,23.2695,1.99444,1.77245,7.58354e+26
587722982278496370,183.50708,-0.77017403,0.17891295,6.52493e-06,10.606123,12.2740,17.802700,16.797800,16.369400,16.224300,15.978700,-20.923900,-21.880900,-22.310900,-22.437500,-22.670500,1.9125000,86.8453,14.8263,1.19487,0.0116121,85.7249,3.22519,67.2806,2.16902,139.972,2.45748,619.406,4.38945,31.5332,1.93592,217.439,3.09473,1.50679,2.66875e+27
587730772808433870,344.55661,13.025708,0.10192382,1.27045e-05,10.315742,2.26700,18.249000,17.168500,16.709800,16.454800,16.116600,-19.092900,-20.158100,-20.634200,-20.877000,-21.205800,2.7465000,0.00000,24.5487,1.30805,0.0652067,20.3667,4.74537,13.6869,2.42613,24.1629,2.35056,110.902,2.68046,8.70621,2.87737,43.9954,2.18991,1.04421,1.44798e+27
587742775629840453,173.77573,18.208834,0.064800113,1.48776e-05,10.995410,0.198118,17.510300,15.800000,14.963500,14.549600,14.216400,-18.847300,-20.511700,-21.350600,-21.746200,-22.066800,2.0485800,199.699,6.28367,1.86709,0.0250960,14.2069,6.77711,19.7628,4.48103,9.05037,4.30378,102.406,6.81843,-3.96064,4.11931,76.7465,5.92687,4.58180,8.97430e+26
588011123575554180,179.18463,62.353893,0.079214290,2.73890e-05,10.218874,0.136228,18.662600,17.238300,16.474100,16.185600,16.137000,-18.154800,-19.531800,-20.297700,-20.567700,-20.603800,1.4331200,102.576,10.6052,1.68408,0.0449971,7.50878,3.39828,6.37538,2.09122,2.51089,1.97124,24.7103,2.29875,2.62565,2.29631,14.5259,2.18006,1.47023,1.10813e+27
587731514217791607,22.050884,1.2047856,0.12809485,7.91274e-06,10.303551,2.94373,18.542500,17.343100,16.864900,16.728000,16.506400,-19.389100,-20.541400,-21.021500,-21.139900,-21.348900,1.9691900,20.8333,94.1584,1.28643,0.0439624,48.8550,3.72938,47.9148,2.64546,58.0914,2.54381,232.911,3.83646,8.74650,2.33681,72.8643,2.14726,1.13117,1.85128e+27
587729386061889590,126.60903,41.264641,0.057705984,1.00937e-05,11.013165,0.125580,16.718200,14.945800,14.195300,13.795400,13.582800,-19.373900,-21.102300,-21.856000,-22.238000,-22.438000,4.6191100,153.737,3.80494,1.93307,0.0194691,14.6673,6.16635,18.1655,3.42060,8.21697,2.66462,42.5158,3.66252,1.22728,2.69480,55.3699,4.09675,2.83970,7.95178e+26
587728668800385078,114.25368,31.303453,0.31562307,4.80328e-05,11.414061,0.669726,22.294600,17.732700,17.084400,16.606800,16.517500,-20.715100,-22.336000,-22.990700,-23.451500,-23.528800,1.3511300,227.656,16.9564,1.80496,0.0407343,0.605057,0.978642,0.874345,0.822903,2.84612,1.10792,-1.70105,2.30680,1.72041,1.15516,-2.38237,2.02805,2.58297,5.07477e+27
587732702320525522,140.78188,5.3162975,0.15067284,1.58482e-05,10.840514,5.89767,18.126100,16.768000,16.187400,15.915100,15.533400,-20.182600,-21.498000,-22.082500,-22.337100,-22.706400,2.4382600,75.1834,14.8093,1.46659,0.0377518,8.16905,3.17317,6.20101,2.57872,25.9623,2.29846,103.774,2.95038,4.62662,2.42351,41.6981,2.75241,1.24610,2.20899e+27
587731186195824885,341.51514,-0.15519316,0.20531669,2.19351e-05,11.029265,1.97945,17.948700,16.558000,15.952700,15.804700,15.547200,-21.062800,-22.433400,-23.053600,-23.188500,-23.436100,1.1104500,187.977,9.88017,1.49596,0.0160966,0.794112,3.26022,-0.941016,2.62266,-13.5181,7.15538,2.77081,7.09985,-9.73609,6.06675,9.02283,3.35401,1.99490,3.11067e+27
588010879828230226,169.38953,5.4082837,0.11006202,2.99266e-05,10.766219,0.797133,18.203700,16.756900,16.021200,15.642300,15.353500,-19.340700,-20.759300,-21.506000,-21.870000,-22.147900,2.2356800,125.039,11.0834,1.54827,0.0442904,10.8156,4.26134,13.2742,2.55743,12.2773,2.57491,47.3489,3.31036,-2.38348,2.85375,28.6361,2.65440,2.99207,1.57207e+27
587725469590880488,120.39870,42.093063,0.033409171,1.23601e-05,9.5034199,0.539451,16.293000,15.475400,14.995000,14.939600,14.830000,-18.571300,-19.346500,-19.831000,-19.868800,-19.966000,7.0187000,76.1385,29.3590,1.23877,0.0490645,29.4022,5.16176,10.6726,1.78123,20.5023,1.84297,78.1987,1.78841,2.01395,2.43266,23.0983,1.33360,0.953155,4.52342e+26
587735241714434075,137.19618,34.748268,0.13779098,2.79431e-05,10.785471,0.643330,18.756500,17.170800,16.519300,16.247200,15.865200,-19.347200,-20.885700,-21.538900,-21.792600,-22.161900,1.8437800,119.978,12.6689,1.62470,0.0396281,11.3206,2.81035,2.68330,2.57685,8.73442,2.01504,34.3544,2.68762,-0.510360,1.92333,24.1929,2.43046,2.08782,2.00381e+27
588009367471915152,135.00119,51.372997,0.073939145,5.86285e-06,9.6987648,1.19819,18.182100,17.075600,16.639200,16.460800,16.202600,-18.478000,-19.536800,-19.974900,-20.134800,-20.380400,2.1641300,74.9966,17.6018,1.19997,0.0161446,80.5494,3.06529,42.5466,1.44507,83.2407,1.59770,304.102,2.55000,21.7285,1.57183,86.1002,1.37579,1.22442,1.03057e+27
587741725231874164,173.34209,23.670597,0.11019967,2.11564e-05,11.005836,0.123893,17.954500,16.321500,15.558600,15.192700,14.867300,-19.625700,-21.210800,-21.975300,-22.322700,-22.635500,2.0514400,197.737,8.22701,1.91781,0.0330603,6.36557,5.41586,16.7089,3.27963,1.41070,2.24492,15.3417,2.84866,-0.335357,2.39413,22.6064,3.47955,3.22209,1.57418e+27
587736920506171654,241.09489,29.606306,0.091584340,1.10423e-05,10.593814,3.66229,17.996000,16.523400,15.857400,15.546900,15.226700,-19.149900,-20.578700,-21.248100,-21.540700,-21.848300,2.4088100,116.777,11.1647,1.42724,0.0316298,21.1581,4.99411,16.0176,3.05914,40.7053,2.93415,202.055,3.93348,6.63227,2.74560,89.1648,3.26165,3.04076,1.29207e+27
587741532771188775,135.78592,20.607195,0.082041457,3.77959e-05,10.623088,0.412589,18.713300,16.993100,16.175600,15.754800,15.609000,-18.182400,-19.856900,-20.676900,-21.079400,-21.212600,3.4298800,111.885,15.8882,1.50276,0.0721581,0.768673,2.74827,2.24096,1.61430,3.82520,1.52711,21.8689,1.51410,2.44200,1.66394,15.6072,1.89227,3.28858,1.14992e+27
587739721373581470,217.90150,26.409727,0.097761258,2.12207e-05,10.584840,1.06366,18.570500,17.394800,16.616500,16.262000,15.986000,-18.731700,-19.859400,-20.639300,-20.975200,-21.238600,1.7621200,103.595,11.5165,1.53460,0.0514036,8.71431,4.97186,6.63855,2.75683,12.0026,3.02384,93.2794,3.24660,2.53323,2.86432,49.7309,2.86346,2.58895,1.38497e+27
588848899912499468,179.64015,-0.083778560,0.10668857,3.93520e-05,10.688587,0.222807,19.016000,17.208700,16.448500,16.066700,15.797800,-18.486000,-20.247800,-21.010600,-21.374100,-21.630400,1.4268600,126.237,12.9773,1.63228,0.0624717,-0.471688,3.96151,-0.719962,2.46010,5.88736,2.90792,11.3545,3.01287,7.06802,3.37894,1.33350,2.05446,3.67768,1.52048e+27
587736940907659424,213.69598,35.806904,0.067430496,1.68570e-05,10.703902,0.0554002,17.780000,16.020700,15.244100,14.875800,14.573200,-18.670300,-20.381200,-21.159100,-21.509100,-21.799100,2.0887500,172.592,6.87856,2.00485,0.0336305,52.1607,23.2223,31.4626,6.44794,13.2465,3.63988,12.4315,3.87904,11.5904,3.77775,10.4825,6.08683,3.56062,9.35587e+26
588015509820014672,31.410021,0.55172884,0.072122790,2.97657e-05,10.309482,0.0816639,19.256400,17.238500,16.478400,16.130000,15.813400,-17.346000,-19.317200,-20.079100,-20.409100,-20.713000,1.8800400,107.612,10.6419,1.80460,0.0612177,6.49897,3.73822,7.76853,2.12857,1.50757,1.84637,14.1134,2.07276,1.49065,2.12335,11.2326,1.95560,3.58334,1.00398e+27
587742189917896926,216.41122,21.281652,0.085171632,2.82340e-05,10.308664,0.444409,18.124000,16.846600,16.209600,15.951400,15.776800,-18.855900,-20.088800,-20.728700,-20.969000,-21.131000,2.6145200,75.7754,11.6339,1.62341,0.0709208,1.96602,3.73683,5.26750,1.93605,4.65258,1.74278,30.4499,1.69527,0.794454,2.39716,14.5298,1.64396,1.83116,1.19636e+27
587742573223280786,172.54338,20.014654,0.11076297,1.14607e-05,10.491327,2.23339,17.802100,16.706300,16.104100,15.820000,15.607400,-19.789200,-20.837900,-21.442000,-21.707700,-21.907800,1.7062600,98.9071,9.83991,1.37104,0.0232212,20.0511,3.93786,8.88617,2.55334,41.0757,2.61542,166.119,3.68819,11.8359,2.83496,85.1675,3.31525,1.98545,1.58281e+27
587724198280691865,22.072512,13.994867,0.14754128,8.67230e-06,10.601441,7.32690,17.949600,16.874000,16.387300,16.188000,15.963000,-20.312400,-21.343300,-21.833000,-22.014200,-22.226700,2.6018800,109.581,24.9074,1.28913,0.0379673,3.28102,3.80083,5.06133,2.36918,40.0613,7.91428,135.421,2.32499,13.7336,2.93076,47.0053,1.84481,1.29896,2.15884e+27
588848900438229168,154.17210,0.25872502,0.095841974,8.73011e-06,10.936038,5.98412,17.029500,15.855900,15.238300,14.998400,14.872700,-20.221700,-21.351200,-21.972100,-22.194000,-22.307300,3.4353800,117.305,9.43670,1.43109,0.0250307,27.9305,5.15259,10.4561,3.20482,64.8980,3.34372,273.076,4.59566,17.3997,3.30978,95.4917,3.45309,2.06808,1.35603e+27
588010359065280702,131.99037,2.8899193,0.058576964,1.87637e-05,10.415083,0.620442,17.240100,15.926700,15.290400,14.992800,14.772400,-18.888700,-20.156100,-20.794800,-21.074200,-21.282000,4.2109000,85.9437,6.97421,1.82291,0.0487337,7.69266,2.79074,4.68727,1.52043,6.75677,1.47204,33.0421,1.74476,4.79708,1.80497,13.2202,1.42979,2.30038,8.07680e+26
588017110214443148,159.27789,43.643463,0.19770065,1.58074e-05,10.839660,18.4380,17.931500,16.824300,16.321600,16.122700,15.836500,-21.036200,-22.094900,-22.599100,-22.779500,-23.053200,1.3125400,96.7597,10.7304,1.25162,0.0127697,47.4411,3.35897,33.4857,2.34327,103.165,3.31707,473.942,7.61288,22.8144,2.18210,197.607,4.38754,1.34851,2.98203e+27
587742015436357763,197.24588,23.156946,0.17691772,2.43992e-05,11.080956,8.85912,17.820200,16.660500,16.045300,15.758900,15.429600,-20.879500,-21.990800,-22.607500,-22.875300,-23.192100,2.4459800,172.648,13.6621,1.52319,0.0266339,12.3428,4.02255,15.0584,4.63667,26.7117,2.64818,103.901,5.51388,-0.381871,2.32536,34.2469,4.12394,2.14873,2.63583e+27
587739156578828320,145.79591,29.781069,0.12766288,2.55600e-05,10.821980,1.40683,18.882500,17.176900,16.387600,16.018800,15.756700,-19.041200,-20.699700,-21.490700,-21.841100,-22.090500,1.6321700,166.252,11.6431,1.83773,0.0477926,2.31470,3.46059,5.44879,2.62541,11.7400,2.71125,59.4467,3.78110,-2.72339,2.40290,24.3145,2.80960,3.48558,1.84453e+27
587738570324050044,208.38499,14.561013,0.064433038,1.89770e-05,9.6840773,0.703948,17.432600,16.578300,16.197200,16.046100,15.938200,-18.913900,-19.720900,-20.103800,-20.236400,-20.331800,4.0044100,24.8043,31.4573,1.41444,0.0506827,8.24119,2.61342,2.36171,1.54227,8.06527,1.46035,35.9394,1.68278,2.19797,1.81035,14.1146,1.40311,1.39395,8.92115e+26
587735044147773580,125.70365,27.715361,0.019746082,8.86332e-06,9.1921968,0.257229,16.352300,15.324000,14.913200,14.631900,14.635800,-17.351600,-18.335300,-18.749100,-19.012300,-18.996000,5.8164600,37.7011,14.5314,1.15708,0.0224888,0.00000,-0.786060,55.2131,2.25560,77.7191,2.67667,257.964,2.99100,16.6741,2.80318,54.5663,1.56038,1.79682,2.64646e+26
587730021726355770,238.95616,3.7873757,0.13244519,1.12586e-05,10.805334,5.54900,17.905400,16.840700,16.207800,15.891200,15.569800,-19.922800,-21.039200,-21.722200,-22.040200,-22.360400,1.8543100,106.724,14.0954,1.32802,0.0320666,36.3467,6.75919,11.1530,3.65133,56.4291,3.49449,249.204,4.51679,28.7519,3.79191,90.3735,3.40558,2.48606,1.91951e+27
588018253760364761,244.64183,33.493912,0.041505616,1.01116e-05,9.7250948,0.415308,17.412100,16.242200,15.722900,15.471700,15.292300,-17.943800,-19.066200,-19.587300,-19.820100,-19.986900,3.2992900,99.1468,16.2097,1.32670,0.0397441,40.3551,5.47452,29.0296,2.43486,28.7647,2.34635,138.042,3.18366,3.00759,2.82063,30.8528,1.82449,1.37793,5.65308e+26
587722981734940756,168.28595,-1.2540158,0.12837027,1.25452e-05,10.734969,4.78177,18.330800,16.959700,16.327300,16.044300,15.790900,-19.599700,-20.927900,-21.564000,-21.829300,-22.070300,2.1465700,137.679,19.1179,1.38077,0.0393482,13.5554,4.26724,7.23996,3.18860,32.0867,3.20852,167.862,4.39025,4.60543,2.92039,76.1880,3.42473,3.41681,1.85559e+27
587728679542849679,190.79001,65.824516,0.089509197,1.93658e-05,11.081859,0.247123,17.336400,15.571000,14.814200,14.467100,14.174100,-19.762200,-21.479700,-22.238000,-22.566600,-22.847000,2.9465600,209.975,7.57041,1.78191,0.0246333,31.2812,7.15872,19.2079,4.58187,24.5198,5.03308,35.4113,4.95055,3.60009,4.66983,29.6872,4.21123,2.86919,1.26101e+27
587729408080347401,252.82088,38.539165,0.13658512,4.29931e-05,10.779620,0.588933,18.909700,17.193000,16.517200,16.220900,15.922600,-19.173200,-20.841800,-21.519100,-21.796900,-22.082800,1.7791000,150.073,16.0875,1.70907,0.0589755,14.0620,4.30729,12.4627,3.28075,4.33633,2.70180,14.5045,2.68574,-4.73104,2.87699,7.74079,2.35113,1.94627,1.98475e+27
587736809917907185,221.16093,13.170502,0.13018909,1.11318e-05,10.620143,4.72528,17.750800,16.640700,16.146700,15.936200,15.691000,-20.219600,-21.282000,-21.777600,-21.969600,-22.202200,2.2641300,122.942,11.8042,1.37134,0.0230920,13.5503,3.16365,9.45172,2.33393,39.0779,2.35603,154.051,3.15295,5.34521,1.99459,64.1303,2.80065,2.62784,1.88409e+27
587727179538104427,34.458542,-8.6674376,0.11035412,2.33638e-05,10.930023,0.213614,18.108500,16.693800,15.894200,15.525700,15.223300,-19.473100,-20.841600,-21.643500,-21.993600,-22.283400,1.8092300,160.890,8.09953,1.90232,0.0494505,19.9669,10.1750,14.3500,3.77091,2.75571,2.49402,12.2152,2.84967,5.67489,2.91412,21.7856,3.84604,3.15343,1.57654e+27
588017728156991586,197.61578,6.3848791,0.10606597,1.33750e-05,10.913067,9.39430,16.648900,15.446800,14.923000,14.724200,14.517100,-20.839100,-21.996000,-22.522500,-22.703100,-22.897600,3.8254900,139.613,11.2790,1.35130,0.0224384,0.00000,-0.790233,14.2445,2.76436,43.0556,2.85485,200.750,3.98313,9.06660,2.77048,74.3900,4.10214,1.87218,1.51098e+27
588010879296864350,182.12187,5.1932549,0.092650458,1.83058e-05,10.175714,1.13363,18.250800,16.909100,16.386100,16.212700,15.962500,-18.927300,-20.220800,-20.745200,-20.900100,-21.137800,3.5216800,92.1813,20.4813,1.38354,0.0512323,7.48745,2.93730,4.18739,1.64543,12.7982,1.73383,53.5879,1.83527,7.99356,1.85409,13.0373,1.43489,1.43107,1.30805e+27
588848900988469357,184.67731,0.70320612,0.17601591,3.22742e-05,11.240985,3.09928,18.415600,17.067700,16.445500,16.172200,15.851400,-20.271700,-21.571800,-22.195500,-22.450400,-22.758500,2.6394200,119.296,15.7123,1.64983,0.0601304,7.34504,4.06499,8.62607,3.91086,9.24044,2.30019,42.8784,7.54697,1.28882,2.36078,29.7213,3.22395,2.76763,2.62097e+27
588017702954336651,235.10034,7.5029855,0.17953420,2.97081e-05,10.833210,5.79174,18.472300,17.235700,16.611200,16.438800,16.233500,-20.252200,-21.448100,-22.077300,-22.232300,-22.425400,2.6030700,128.728,17.8972,1.52164,0.0569373,9.08426,4.68539,6.54891,3.03158,12.5405,2.50042,61.9915,3.18767,2.82066,2.43360,31.8509,3.66237,1.71454,2.67902e+27
587728920059183291,220.70709,61.193813,0.047766425,2.66356e-05,9.8094435,0.204316,18.225100,17.053900,16.376800,16.045600,15.785100,-17.445900,-18.569500,-19.248300,-19.561000,-19.808900,1.9659600,88.6711,10.4914,1.71118,0.0694269,-29.1274,26.0892,13.7643,4.54744,27.3248,4.74406,176.826,14.7712,4.67656,5.59877,90.0334,12.2915,1.18537,6.53540e+26
587735742617419887,242.75835,29.524664,0.051948152,1.28757e-05,11.086671,0.100316,16.294600,14.509300,13.734600,13.361200,13.124700,-19.559600,-21.301300,-22.079400,-22.434900,-22.659000,4.1357500,187.169,4.98162,1.90398,0.0209067,66.0440,14.0172,52.8115,6.66543,38.6319,6.90970,103.455,9.51163,5.76482,6.42124,96.0187,8.13878,3.32959,7.12897e+26
587742775629709438,173.48314,18.018091,0.064540438,1.51312e-05,10.438430,0.0603122,18.086900,16.348300,15.620900,15.309600,14.957000,-18.263000,-19.954600,-20.684000,-20.976900,-21.316800,1.7503900,129.555,5.67600,1.84926,0.0281705,12.0816,3.48318,8.95454,2.70480,4.57686,2.42248,15.4640,2.83126,7.91815,2.62622,17.2009,2.79040,2.36505,8.93670e+26
587736812063555862,241.70023,7.6835885,0.073012538,2.38303e-05,10.750384,1.13026,18.566800,16.726100,15.894500,15.458200,15.126900,-18.054800,-19.854400,-20.690700,-21.109500,-21.428500,3.9289700,139.566,16.3701,1.47552,0.0552472,11.2191,3.10210,5.42250,1.51982,7.51331,1.45081,35.6871,1.64816,1.78638,1.90448,21.3509,1.49915,3.24673,1.01700e+27
587739157654536395,150.40628,32.189907,0.23149936,4.02693e-05,11.335678,1.15840,18.590400,17.222300,16.529800,16.207000,15.936700,-20.761800,-22.081800,-22.775800,-23.080100,-23.337800,2.0249100,164.332,15.5994,1.73837,0.0484468,2.51875,2.86369,6.61302,2.51615,6.58407,2.19872,16.4478,2.68548,-1.44472,1.71502,11.7594,3.14835,2.66184,3.56002e+27
587735348040368202,189.83093,14.531332,0.073934108,1.39761e-05,10.971052,0.126181,17.267400,15.584600,14.824100,14.467700,14.160100,-19.392200,-21.027700,-21.790000,-22.128000,-22.423000,2.6904200,173.331,5.65310,1.87790,0.0213996,25.5522,6.09508,14.0773,3.48394,3.26991,3.55435,25.0875,4.70778,-0.982402,3.45071,22.1333,3.80293,3.37983,1.03049e+27
588017570316877990,203.69366,11.591184,0.21747302,1.74259e-05,11.041466,15.3158,18.219200,17.073000,16.535300,16.410200,16.242100,-20.979200,-22.078600,-22.618200,-22.724900,-22.880300,2.0622600,121.529,16.8810,1.30216,0.0263588,10.8310,3.94073,5.43957,2.33384,35.2635,3.09033,152.602,7.47096,13.0396,2.65445,59.7783,3.87368,1.79649,3.31794e+27
587738618093699227,153.95914,34.279369,0.28991136,3.10490e-05,11.275833,36.2478,18.073000,17.095200,16.610700,16.401300,16.216300,-21.836300,-22.765900,-23.251700,-23.442700,-23.615100,3.2407900,84.9545,18.1272,1.36480,0.0411049,1.94230,1.85574,6.27900,1.54733,18.8270,1.64206,91.1062,14.7368,4.26196,1.58552,23.7437,3.27836,2.18479,4.60070e+27
587731185117626699,240.89899,29.085726,0.086772397,1.35139e-05,10.281055,1.75958,17.431200,16.604300,16.316600,16.193500,16.026100,-19.510500,-20.337300,-20.649900,-20.763900,-20.923800,3.1401400,82.6566,16.1173,1.35020,0.0462078,12.3586,4.31230,6.86725,2.04614,24.1110,2.19155,95.8542,2.57391,5.32593,2.50057,31.2077,1.99387,1.09051,1.22018e+27
587742060005949619,201.47279,20.487274,0.11049884,2.74571e-05,10.850000,0.0760302,18.784900,17.108700,16.084900,15.759500,15.711700,-18.800900,-20.430100,-21.455600,-21.762600,-21.797700,2.2680600,247.815,11.6584,1.91944,0.0404823,-0.199670,1.60164,0.472929,1.44239,0.188280,3.04709,1.00225,3.67277,2.33892,3.12916,1.08289,1.59298,4.39903,1.57876e+27
587738196122992811,143.29832,67.126122,0.13576758,3.80690e-05,11.442481,0.406317,18.136600,16.301000,15.526200,15.156900,14.769200,-19.861200,-21.689400,-22.485400,-22.844200,-23.223500,3.0262100,247.817,15.6639,1.83680,0.0462812,-1.60159,1.70008,1.28082,2.14751,4.74132,4.68855,17.9646,4.74417,-6.53132,4.55831,0.607750,1.64155,3.28453,1.97184e+27
587738569777086629,184.62038,15.285747,0.12075111,8.74596e-06,10.605225,2.65575,18.341100,17.039000,16.439700,16.150600,15.818200,-19.451600,-20.706900,-21.308200,-21.578900,-21.898700,1.6305000,111.274,15.4047,1.37735,0.0264532,33.9267,4.63190,26.3004,2.88382,56.0188,2.87931,238.559,4.19494,15.0736,2.67348,102.008,3.21573,1.57056,1.73687e+27
587731679044567249,133.54541,40.563377,0.12930776,3.49716e-05,10.789983,0.0944421,19.310900,17.226100,16.437300,16.085300,15.777000,-18.641900,-20.680600,-21.471300,-21.804900,-22.100600,1.6540400,153.522,11.8370,2.01569,0.0782017,0.114249,2.88984,2.06650,1.88300,1.89941,2.66647,3.55956,2.57043,-2.21391,2.73640,-0.138986,1.85054,2.65952,1.87027e+27
587727867254931795,117.57547,37.328049,0.077218905,1.98427e-05,10.189107,0.312390,18.470600,17.166400,16.475200,16.137900,15.896100,-18.248100,-19.528400,-20.232700,-20.556000,-20.787400,1.5853500,74.1614,13.6742,1.48858,0.0470051,8.05078,4.82215,7.98930,2.73050,21.1653,2.54701,82.3495,2.66321,2.55956,3.06531,31.6153,2.36665,2.27762,1.07873e+27
587728669342761161,122.97152,41.805550,0.099665299,3.77286e-05,10.635647,1.04296,18.412000,16.905700,16.181900,15.824500,15.532000,-18.924600,-20.390000,-21.118500,-21.458500,-21.738800,1.7383400,227.545,-50.0000,1.54354,0.0301318,88.7562,7.71967,742.349,6.73301,129.416,3.35451,508.355,5.05231,27.5685,2.98801,318.869,4.57987,1.95521,1.41375e+27
587735491362357386,233.35326,39.461964,0.18057629,1.14380e-05,10.529582,7.30726,17.937900,17.107200,16.676700,16.657700,16.609600,-20.810900,-21.593800,-22.025900,-22.026400,-22.061900,2.4748500,63.9431,31.9235,1.16547,0.0228276,38.1418,2.57159,21.5689,2.08255,57.2660,2.11824,228.945,6.38162,15.9639,1.67808,102.624,2.54038,1.39638,2.69625e+27
587730817900871859,341.96136,-8.7681561,0.064033195,1.64540e-05,10.386417,0.0687081,18.102800,16.741100,15.928100,15.567700,15.238800,-18.223900,-19.542300,-20.358800,-20.701400,-21.017800,1.5859500,106.931,6.29927,1.93177,0.0377824,0.145444,3.42944,1.11295,2.20531,2.17632,1.86517,10.0012,2.42152,3.32758,2.26295,-1.85807,2.21014,3.24630,8.86330e+26
587735429614927996,189.46135,49.619354,0.083583683,1.16299e-05,10.066072,1.73855,17.978300,16.969300,16.474000,16.278000,16.175700,-18.962800,-19.923400,-20.420200,-20.597700,-20.687400,2.4999300,67.3948,23.4402,1.29119,0.0386304,13.0322,3.84070,10.3824,2.00780,22.6538,2.04704,102.652,2.42741,4.70280,2.34602,33.4034,1.86351,2.57098,1.17278e+27
587724199886323787,10.373302,15.923152,0.10145851,2.35742e-05,10.887374,0.556356,18.515100,16.651700,15.837900,15.471000,15.118600,-18.864900,-20.686200,-21.504100,-21.853300,-22.193400,1.9026100,221.179,9.96943,1.97908,0.0385208,10.4435,7.31346,7.86605,3.72044,-4.12639,4.96061,33.3276,5.85176,-16.9104,4.91469,2.40780,3.69096,3.31928,1.44092e+27
587742578065080511,214.43654,18.512825,0.067343295,1.60121e-05,10.323570,0.0601030,18.482700,16.630600,15.921500,15.626400,15.283600,-17.964300,-19.768900,-20.479800,-20.756400,-21.086600,1.4478100,117.094,6.26987,1.80844,0.0265743,7.48810,2.29415,4.69772,1.79888,6.87379,2.06504,5.76648,1.92455,-1.54628,1.87476,1.96593,1.62584,2.34671,9.34320e+26
587742062147731589,187.43964,22.975613,0.15898356,1.70876e-05,10.542826,5.40715,17.976700,16.999300,16.509000,16.387200,16.197900,-20.467200,-21.396500,-21.888400,-21.991700,-22.168400,2.8504500,119.917,17.5633,1.38462,0.0291777,11.6692,1.86854,5.44489,1.61345,20.0738,1.55200,82.6274,3.80752,4.92838,1.47370,26.0879,2.74383,1.90748,2.34288e+27
587725577498591551,261.99127,61.006069,0.084843539,7.29977e-06,10.386510,5.42408,17.149000,15.971500,15.485900,15.326200,15.141200,-19.822600,-20.955100,-21.443600,-21.585200,-21.757700,2.5490400,70.6937,11.4530,1.25929,0.0185146,57.6894,5.78021,25.4850,3.04426,134.540,3.67614,601.517,6.35482,27.7268,3.52843,221.532,4.11070,1.61804,1.19148e+27
587739132954083495,210.28386,35.485283,0.16364747,1.15916e-05,10.645869,7.66366,18.306200,17.034200,16.511500,16.336000,16.045100,-20.206000,-21.429700,-21.953800,-22.110900,-22.389400,1.7440200,115.759,10.5608,1.33944,0.0168001,11.4250,2.41696,7.47829,2.35504,34.6328,1.91037,164.036,3.66744,7.97534,1.53965,57.6604,3.01092,1.54887,2.41854e+27
587732482226716825,228.11133,39.886726,0.22667642,2.22392e-05,10.906054,8.15956,19.060700,17.959300,17.340800,17.002100,16.763500,-20.239900,-21.293300,-21.913200,-22.233500,-22.459500,1.2653100,326.907,88.8204,1.35176,0.0640779,35.1152,7.70428,100.492,4.65771,41.8855,4.94972,174.054,6.51175,5.48498,4.15014,94.2709,5.06056,-0.576428,3.47643e+27
587726100412563586,220.07599,3.3035669,0.027229885,2.54729e-05,9.9302197,0.0611190,17.157100,15.897800,15.186600,14.804900,14.768300,-17.258400,-18.472000,-19.185700,-19.549200,-19.573300,4.8887000,51.5009,10.2344,1.52115,0.0562289,7.09213,5.84710,0.868394,1.70925,2.08188,1.71737,5.13079,1.29333,3.45428,2.35784,0.158911,1.17918,1.21036,3.66995e+26
